artistName,trackName,Minutes Played
Taylor Swift,Blank Space,3.86
Taylor Swift,Fearless,4.03
Taylor Swift,Enchanted,5.87
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Mean,0.1
Taylor Swift,invisible string,4.21
Taylor Swift,Our Song,3.35
Taylor Swift,Love Story,3.92
Taylor Swift,Style,1.16
Taylor Swift,this is me trying,3.25
Taylor Swift,Our Song,3.35
Taylor Swift,Tim McGraw,0.2
Taylor Swift,invisible string,0.11
Taylor Swift,invisible string,4.08
Taylor Swift,cardigan,3.99
Taylor Swift,the 1,3.5
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Blank Space,3.86
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,this is me trying,3.25
Taylor Swift,Tim McGraw,3.87
Taylor Swift,cardigan,3.99
Taylor Swift,Enchanted,5.87
Taylor Swift,Red,2.32
Taylor Swift,exile (feat. Bon Iver),0.28
Taylor Swift,willow,3.58
Ed Sheeran,Afterglow,3.09
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Lea Salonga,A Whole New World,2.68
Taylor Swift,champagne problems,1.75
Lea Salonga,A Whole New World,1.56
Ed Sheeran,Afterglow,3.09
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,champagne problems,4.07
Taylor Swift,Fearless,4.03
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73
Taylor Swift,Tim McGraw,3.87
Alan Walker,Faded,0.12
Lea Salonga,A Whole New World,1.14
Taylor Swift,Delicate,3.87
Ed Sheeran,Afterglow,3.09
Taylor Swift,champagne problems,4.07
Alan Walker,Darkside,0.07
Céline Dion,Where Does My Heart Beat Now,2.75
Céline Dion,Where Does My Heart Beat Now,1.81
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Delicate,0.04
Taylor Swift,Delicate,3.83
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.11
Taylor Swift,Love Story,3.92
Lea Salonga,A Whole New World,0.63
Lea Salonga,A Whole New World,0.48
Lea Salonga,A Whole New World,2.4
Shawn Mendes,Señorita,0.08
Lea Salonga,A Whole New World,2.68
Shawn Mendes,Señorita,3.18
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,Tim McGraw,1.33
Taylor Swift,willow,3.58
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Taylor Swift,Our Song,3.35
Céline Dion,I'm Alive,0.29
Céline Dion,I'm Alive,3.19
Taylor Swift,Lover,3.69
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.26
Taylor Swift,Fearless,0.08
Taylor Swift,Lover,3.69
Céline Dion,I'm Alive,3.5
Taylor Swift,Blank Space,3.86
Justin Bieber,Anyone,3.18
Shawn Mendes,Where Were You In The Morning?,3.34
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,I Think He Knows,2.89
Taylor Swift,willow,3.58
Taylor Swift,Fearless,4.03
Ed Sheeran,Shape of You,3.9
Taylor Swift,cardigan,3.99
Taylor Swift,Delicate,3.87
Taylor Swift,tolerate it,0.35
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.41
Ed Sheeran,Perfect,4.39
Alan Walker,Faded,3.54
Taylor Swift,Style,3.85
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73
Ed Sheeran,Afterglow,3.09
Céline Dion,I'm Alive,1.55
Taylor Swift,I Think He Knows,2.89
Céline Dion,Let's Talk About Love,5.21
Taylor Swift,Delicate,3.87
Céline Dion,I'm Alive,3.5
Shawn Mendes,Where Were You In The Morning?,3.34
Alan Walker,Darkside,3.53
Justin Bieber,Anyone,3.18
Taylor Swift,willow,3.58
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Ed Sheeran,Afterglow,3.09
Taylor Swift,cardigan,3.45
Taylor Swift,cardigan,0.55
Taylor Swift,tolerate it,4.09
Taylor Swift,Our Song,3.35
Ed Sheeran,Shape of You,3.9
Shawn Mendes,Mercy,2.2
Taylor Swift,Fearless,4.03
Taylor Swift,cardigan,3.99
Taylor Swift,I Think He Knows,2.89
Taylor Swift,Lover,3.69
Ed Sheeran,Shape of You,3.9
Justin Bieber,Anyone,0.97
Ed Sheeran,Afterglow,0.33
Taylor Swift,Our Song,9.78
Taylor Swift,Love Story,3.92
Taylor Swift,willow,0.22
Taylor Swift,willow,3.37
Taylor Swift,tolerate it,4.09
Taylor Swift,Style,3.85
Taylor Swift,Delicate,3.87
Alan Walker,Darkside,3.53
Shawn Mendes,Where Were You In The Morning?,3.34
Céline Dion,I'm Alive,2.94
Taylor Swift,mad woman,2.34
Taylor Swift,mad woman,1.61
Taylor Swift,Style,0.7
Taylor Swift,Style,3.16
Taylor Swift,Red,3.72
Taylor Swift,champagne problems,4.07
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,2.11
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,1.18
Taylor Swift,Lover,0.14
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,1.27
Taylor Swift,the 1,3.5
Taylor Swift,Mean,3.96
Taylor Swift,Fearless,0.67
Taylor Swift,Fearless,0.89
Taylor Swift,champagne problems,4.07
Taylor Swift,this is me trying,3.25
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Fearless,4.03
Taylor Swift,mad woman,3.95
Taylor Swift,Style,3.85
Taylor Swift,Mean,3.96
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,the 1,1.3
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),0.02
Taylor Swift,Red,3.14
Taylor Swift,coney island (feat. The National),0.81
Taylor Swift,this is me trying,3.25
Taylor Swift,mad woman,3.95
Taylor Swift,the 1,3.5
Taylor Swift,cardigan,3.99
Taylor Swift,invisible string,3.64
Taylor Swift,invisible string,0.59
Taylor Swift,tolerate it,4.09
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,champagne problems,4.07
Taylor Swift,right where you left me - bonus track,0.08
Taylor Swift,happiness,1.23
Taylor Swift,willow,0.87
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,Love Story,3.92
Taylor Swift,willow,3.58
Ed Sheeran,Shape of You,3.9
Taylor Swift,Tim McGraw,1.42
Taylor Swift,Tim McGraw,2.45
Taylor Swift,Delicate,3.87
Taylor Swift,Style,3.85
Céline Dion,It's All Coming Back to Me Now,3.66
Céline Dion,It's All Coming Back to Me Now,3.94
Taylor Swift,willow,1.48
Taylor Swift,Style,0.02
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Lea Salonga,A Whole New World,2.68
Taylor Swift,Tim McGraw,3.87
Susan Egan,I Won't Say (I'm In Love),2.34
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",1.57
Taylor Swift,Blank Space,0.13
Shawn Mendes,Señorita,3.18
Taylor Swift,Our Song,3.35
Taylor Swift,Delicate,3.87
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73
Céline Dion,The Power of Love,5.71
Taylor Swift,Lover,3.69
Céline Dion,Let's Talk About Love,5.21
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",0.76
Justin Bieber,Anyone,3.18
Céline Dion,The Power of Love,3.68
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",2.22
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",1.12
Taylor Swift,Our Song,3.35
Céline Dion,I'm Alive,3.35
Céline Dion,I'm Alive,0.12
Taylor Swift,Our Song,3.35
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Taylor Swift,evermore (feat. Bon Iver),0.4
Taylor Swift,Lover,3.69
Taylor Swift,Delicate,3.87
Alan Walker,Darkside,3.53
Taylor Swift,Fearless,0.95
Taylor Swift,Fearless,3.1
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",0.33
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.4
Céline Dion,I'm Alive,3.5
Taylor Swift,Fearless,4.03
Taylor Swift,Blank Space,2.79
Taylor Swift,Blank Space,0.06
Ed Sheeran,Afterglow,3.09
Lea Salonga,A Whole New World,2.68
Taylor Swift,willow,3.58
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Céline Dion,I Surrender,4.8
Taylor Swift,Love Story,3.92
Taylor Swift,Red,3.72
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Céline Dion,It's All Coming Back to Me Now,7.61
Ed Sheeran,Tenerife Sea,3.3
Ed Sheeran,Tenerife Sea,0.72
Taylor Swift,champagne problems,4.07
Taylor Swift,Enchanted,5.87
Taylor Swift,exile (feat. Bon Iver),4.76
Céline Dion,Let's Talk About Love,0.67
Céline Dion,Let's Talk About Love,4.55
Taylor Swift,Fearless,4.03
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Lover,3.69
Alan Walker,Darkside,3.53
Taylor Swift,You Belong With Me,0.6
Ed Sheeran,Shape of You,3.9
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Alan Walker,Faded,3.54
Lea Salonga,A Whole New World,2.68
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Ed Sheeran,Perfect,4.39
Taylor Swift,Red,1.54
Shawn Mendes,Where Were You In The Morning?,3.34
Ed Sheeran,Afterglow,3.09
Taylor Swift,Red,3.72
Céline Dion,Where Does My Heart Beat Now,1.3
Céline Dion,Where Does My Heart Beat Now,3.24
Taylor Swift,Blank Space,0.03
Ed Sheeran,Afterglow,2.21
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Shawn Mendes,There's Nothing Holdin' Me Back,0.31
Alan Walker,Darkside,3.53
Shawn Mendes,Señorita,3.18
Céline Dion,Let's Talk About Love,1.65
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,the 1,1.88
Taylor Swift,Lover,0.37
Taylor Swift,Red,0.69
Taylor Swift,Red,0.12
Alan Walker,Faded,3.54
Taylor Swift,Delicate,0.07
Taylor Swift,Lover,2.1
Taylor Swift,Lover,0.09
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,0.22
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,Blank Space,0.2
Alan Walker,Darkside,0.02
Taylor Swift,Delicate,3.87
Taylor Swift,Lover,0.83
Taylor Swift,Lover,2.85
Taylor Swift,Delicate,2.4
Taylor Swift,Delicate,1.47
Taylor Swift,cardigan,3.99
Céline Dion,I'm Alive,3.5
Taylor Swift,willow,3.42
Taylor Swift,Our Song,3.35
Taylor Swift,tolerate it,4.09
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Mean,3.96
Taylor Swift,Enchanted,3.22
Taylor Swift,Love Story,3.92
Taylor Swift,Our Song,3.08
Taylor Swift,Our Song,0.28
Taylor Swift,Enchanted,2.57
Céline Dion,Let's Talk About Love,5.21
Taylor Swift,Fearless,4.03
Taylor Swift,willow,0.05
Taylor Swift,willow,3.53
Taylor Swift,the 1,2.52
Taylor Swift,exile (feat. Bon Iver),0.1
Lea Salonga,A Whole New World,0.38
Lea Salonga,A Whole New World,2.31
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,evermore (feat. Bon Iver),5.07
Céline Dion,It's All Coming Back to Me Now,7.61
Taylor Swift,Delicate,3.87
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,willow,2.19
Taylor Swift,willow,0.04
Taylor Swift,willow,1.32
Taylor Swift,Delicate,3.87
Taylor Swift,Blank Space,3.86
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Taylor Swift,Red,3.72
Shawn Mendes,Mercy,3.48
Céline Dion,I Surrender,4.8
Taylor Swift,Enchanted,3.59
Justin Bieber,Anyone,3.18
Taylor Swift,Lover,0.44
Ed Sheeran,Afterglow,3.09
Taylor Swift,Love Story,3.92
Taylor Swift,Our Song,0.66
Shawn Mendes,There's Nothing Holdin' Me Back,1.48
Shawn Mendes,Bad Reputation,0.52
Shawn Mendes,Don't Be A Fool,1.26
Shawn Mendes,Don't Be A Fool,0.49
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Shawn Mendes,Treat You Better,3.13
Shawn Mendes,Mercy - Acoustic,1.64
Justin Bieber,Anyone,3.18
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Shawn Mendes,There's Nothing Holdin' Me Back,0.06
Justin Bieber,Anyone,0.09
Justin Bieber,Anyone,0.15
Taylor Swift,Tim McGraw,3.87
Shawn Mendes,Mercy,3.48
Taylor Swift,august,4.37
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",2.8
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",1.87
Ed Sheeran,Tenerife Sea,4.02
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Shawn Mendes,Where Were You In The Morning?,3.34
Taylor Swift,exile (feat. Bon Iver),4.76
Alan Walker,Darkside,3.53
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73
Taylor Swift,Love Story,3.92
Taylor Swift,Red,3.72
Taylor Swift,Tim McGraw,3.87
Taylor Swift,champagne problems,4.07
Shawn Mendes,Señorita,3.18
Taylor Swift,Delicate,3.45
Taylor Swift,You Belong With Me,0.03
Justin Bieber,Anyone,0.03
Justin Bieber,Anyone,0.6
Taylor Swift,Delicate,0.42
Céline Dion,The Power of Love,1.89
Céline Dion,The Power of Love,0.65
Taylor Swift,Lover,3.69
Taylor Swift,the 1,3.5
Taylor Swift,Delicate,3.87
Taylor Swift,mad woman,3.95
Taylor Swift,Style,3.85
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,0.06
Taylor Swift,Our Song,3.35
Taylor Swift,cardigan,2.9
Céline Dion,The Power of Love,3.17
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,champagne problems,3.94
Taylor Swift,champagne problems,4.07
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,Our Song,3.35
Taylor Swift,Lover,3.69
Ed Sheeran,Tenerife Sea,4.02
Céline Dion,It's All Coming Back to Me Now,0.01
Susan Egan,I Won't Say (I'm In Love),1.81
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Red,3.72
Alan Walker,Faded,3.54
Shawn Mendes,Mercy,3.48
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Alan Walker,Darkside,3.53
Ed Sheeran,Tenerife Sea,1.27
Taylor Swift,champagne problems,4.07
Taylor Swift,Blank Space,1.98
Taylor Swift,Blank Space,0.06
Alan Walker,Darkside,3.53
Taylor Swift,evermore (feat. Bon Iver),5.07
Alan Walker,Faded,3.54
Céline Dion,I Surrender,4.8
Shawn Mendes,Where Were You In The Morning?,1.09
Shawn Mendes,Where Were You In The Morning?,2.42
Taylor Swift,champagne problems,4.07
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",0.64
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",0.91
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",2.17
Taylor Swift,Love Story,3.92
Alan Walker,Darkside,3.53
Taylor Swift,Style,3.85
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Ed Sheeran,Shape of You,3.9
Céline Dion,Let's Talk About Love,1.87
Taylor Swift,willow,3.58
Taylor Swift,Our Song,0.89
Taylor Swift,Our Song,2.46
Céline Dion,Let's Talk About Love,5.21
Taylor Swift,Blank Space,2.05
Taylor Swift,Blank Space,0.14
Lea Salonga,A Whole New World,2.68
Shawn Mendes,Señorita,3.18
Alan Walker,Faded,3.54
Taylor Swift,Style,1.82
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Céline Dion,Let's Talk About Love,5.21
Ed Sheeran,Perfect,4.39
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,You Belong With Me,3.85
Céline Dion,The Power of Love,4.77
Ed Sheeran,Shape of You,3.9
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,Enchanted,5.87
Alan Walker,Darkside,3.53
Ed Sheeran,Perfect,4.39
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Céline Dion,The Power of Love,1.7
Taylor Swift,Love Story,3.92
Shawn Mendes,Where Were You In The Morning?,0.21
Shawn Mendes,Señorita,3.18
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Alan Walker,Faded,3.54
Ed Sheeran,Afterglow,3.09
Taylor Swift,Lover,3.69
Taylor Swift,evermore (feat. Bon Iver),2.95
Taylor Swift,evermore (feat. Bon Iver),2.12
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Céline Dion,Where Does My Heart Beat Now,4.55
Taylor Swift,exile (feat. Bon Iver),4.76
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",4.56
Shawn Mendes,Mercy,3.48
Taylor Swift,Blank Space,0.25
Taylor Swift,willow,3.58
Céline Dion,I'm Alive,3.5
Taylor Swift,Fearless,4.03
Taylor Swift,Lover,3.69
Céline Dion,It's All Coming Back to Me Now,0.81
Justin Bieber,Anyone,3.18
Taylor Swift,champagne problems,1.11
Taylor Swift,Fearless,3.97
Ed Sheeran,Shape of You,3.9
Ed Sheeran,Afterglow,3.09
Taylor Swift,Enchanted,5.87
Céline Dion,It's All Coming Back to Me Now,1.43
Taylor Swift,evermore (feat. Bon Iver),5.07
Taylor Swift,Our Song,3.35
Justin Bieber,Anyone,3.18
Ed Sheeran,Perfect,0.09
Justin Bieber,Anyone,3.18
Lea Salonga,A Whole New World,2.68
Ed Sheeran,Shape of You,3.9
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Ed Sheeran,Afterglow,3.09
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",1.59
Taylor Swift,evermore (feat. Bon Iver),5.01
Taylor Swift,champagne problems,4.07
Taylor Swift,exile (feat. Bon Iver),4.76
Alan Walker,Darkside,0.01
Taylor Swift,champagne problems,0.01
Taylor Swift,evermore (feat. Bon Iver),0.03
Taylor Swift,tolerate it,4.09
Taylor Swift,Style,1.21
Taylor Swift,Enchanted,0.02
Taylor Swift,Our Song,3.35
Taylor Swift,Delicate,3.38
Taylor Swift,Fearless,3.26
Taylor Swift,Fearless,0.78
Taylor Swift,invisible string,7.83
Taylor Swift,Lover,3.69
Taylor Swift,evermore (feat. Bon Iver),1.41
Taylor Swift,evermore (feat. Bon Iver),3.65
Taylor Swift,mad woman,3.95
Taylor Swift,the 1,3.5
Taylor Swift,You Belong With Me,3.85
Taylor Swift,Delicate,2.55
Taylor Swift,Mean,0.58
Taylor Swift,Mean,3.37
Taylor Swift,Tim McGraw,3.87
Taylor Swift,Our Song,3.35
Taylor Swift,champagne problems,4.07
Taylor Swift,Fearless,4.03
Taylor Swift,You Belong With Me,1.66
Taylor Swift,champagne problems,3.21
Taylor Swift,Lover,3.69
Taylor Swift,Delicate,3.87
Taylor Swift,cardigan,3.99
Taylor Swift,tolerate it,4.03
Taylor Swift,tolerate it,0.05
Taylor Swift,mad woman,3.95
Taylor Swift,Blank Space,0.73
Taylor Swift,the 1,3.5
Taylor Swift,exile (feat. Bon Iver),4.76
Taylor Swift,Fearless,4.03
Taylor Swift,Our Song,3.35
Taylor Swift,Tim McGraw,3.87
Taylor Swift,You Belong With Me,2.34
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),3.22
Taylor Swift,invisible string,2.09
Taylor Swift,Fearless,4.03
Taylor Swift,Our Song,3.35
Taylor Swift,champagne problems,4.07
Taylor Swift,Delicate,3.87
Taylor Swift,Blank Space,2.42
Shawn Mendes,Where Were You In The Morning?,3.34
Lea Salonga,A Whole New World,2.68
Ed Sheeran,Afterglow,3.09
Céline Dion,Let's Talk About Love,5.21
Alan Walker,Darkside,0.83
Alan Walker,Darkside,2.71
Ed Sheeran,Perfect,4.39
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",3.74
Ed Sheeran,Shape of You,3.01
Céline Dion,I Surrender,4.8
Céline Dion,"My Heart Will Go On - Love Theme from ""Titanic""",4.67
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,3.38
Céline Dion,The Power of Love,2.1
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Shawn Mendes,Señorita,3.18
Céline Dion,Let's Talk About Love,5.21
Céline Dion,The Power of Love,5.43
Taylor Swift,Red,0.02
Céline Dion,It's All Coming Back to Me Now,0.01
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Ed Sheeran,Afterglow,3.09
Céline Dion,Where Does My Heart Beat Now,2.91
Céline Dion,Where Does My Heart Beat Now,0.16
Susan Egan,I Won't Say (I'm In Love),0.14
Céline Dion,Let's Talk About Love,5.21
Shawn Mendes,Señorita,3.18
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",3.73
Céline Dion,The Power of Love,3.95
Céline Dion,The Power of Love,1.76
Ed Sheeran,Tenerife Sea,4.02
Céline Dion,Where Does My Heart Beat Now,4.55
Shawn Mendes,There's Nothing Holdin' Me Back,3.32
Taylor Swift,Our Song,3.35
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",4.15
Taylor Swift,Lover,0.45
Taylor Swift,Lover,3.24
Ed Sheeran,Shape of You,3.9
Shawn Mendes,Señorita,3.18
Ed Sheeran,Perfect,4.39
Céline Dion,I'm Alive,3.5
Céline Dion,Let's Talk About Love,5.21
Lea Salonga,A Whole New World,2.18
